,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,z_score,is_anomaly,rolling_mean,rolling_std,dynamic_z
1549,2016-01-22 11:10:00,400,0,18.29,38.59,17.39,38.56,18.5,39.23,16.29,38.53,16.29,47.58,1.76,93.5333333333333,16.2,33.0,18.088888888888896,42.06888888888889,15.8,40.09,1.45,762.516666666667,75.1666666666667,4.16666666666667,21.166666666666696,-2.6,32.89180335123092,32.89180335123092,2.948601458819462,True,55.416666666666664,65.32556603248639,5.27486180773347
1676,2016-01-23 08:20:00,120,20,17.2,43.4,16.29,43.73,17.6,41.433333333333294,15.3,43.0,15.5,49.09,5.615,99.9,15.69,38.58,16.5166666666667,46.4,15.1,42.9,5.6,768.0,99.3333333333333,3.3333333333333295,33.66666666666669,5.53333333333333,7.429421541746706,7.429421541746706,0.21755733351174564,True,37.22222222222222,14.459484164937429,5.724808494794321
1677,2016-01-23 08:30:00,160,10,17.2,43.4,16.26,43.76,17.5333333333333,41.56,15.3,43.0,15.5,49.1572222222222,5.65666666666667,99.9,15.69,38.58,16.5222222222222,46.4,15.1,42.933333333333294,5.6,768.1,99.5,3.5,29.0,5.55,44.540529581718154,44.540529581718154,0.6077064942699908,True,38.75,20.413851966560184,5.939594359683755
1678,2016-01-23 08:40:00,220,20,17.2,43.4,16.2,43.7,17.6,41.6266666666667,15.3,43.0,15.4877777777778,49.1633333333333,5.8333333333333295,99.9,15.69,38.59,16.5,46.4,15.1,42.933333333333294,5.6,768.2,99.6666666666667,3.6666666666666705,24.3333333333333,5.56666666666667,8.133515005465599,8.133515005465599,1.1929302354073588,True,41.25,29.54764593468736,6.049551304192292
1680,2016-01-23 09:00:00,210,10,17.1,43.4,16.2,43.76,17.6,41.7,15.2633333333333,43.0266666666667,15.4755555555556,49.1755555555556,5.69,99.9,15.68,38.58,16.5,46.4222222222222,15.1,43.0,5.6,768.4,100.0,4.0,15.0,5.6,48.87784286402166,48.87784286402166,1.0953929452177973,True,44.861111111111114,37.03797273205044,4.458637358031953
1683,2016-01-23 09:30:00,190,10,17.1,43.5,16.2,43.79,17.6,41.7,15.2266666666667,43.03,15.5,49.29,5.69,99.9,15.655,38.5922222222222,16.5,46.5,15.1,43.0,5.8,768.75,99.5,3.5,27.0,5.75,41.45820722915232,41.45820722915232,0.9003183648386748,True,49.72222222222222,43.2474772437639,3.2436060255515877
1701,2016-01-23 12:30:00,250,10,17.0,44.03,16.2,44.09,17.39,41.9,15.19,43.56,15.39,49.69388888888889,7.866666666666669,99.9,15.6,39.1877777777778,16.3677777777778,47.0961111111111,15.0666666666667,43.56,6.95,770.2,97.5,4.0,45.0,6.6,34.57723853643984,34.57723853643984,1.4855421059760425,True,74.30555555555556,57.72265864297765,3.043769094752514
1729,2016-01-23 17:10:00,420,10,16.79,45.2666666666667,16.1,45.3266666666667,17.2,42.53,15.1,44.5266666666667,15.36,50.755,7.19,99.9,15.5,40.598333333333294,18.1555555555556,50.4511111111111,15.0,44.59,6.25,770.5833333333329,97.8333333333333,3.6666666666666705,46.66666666666669,5.93333333333333,40.30676669208333,40.30676669208333,3.143676039198585,True,113.88888888888889,70.42237871657062,4.346787437316174
1730,2016-01-23 17:20:00,410,20,16.79,45.29,16.1,45.363333333333294,17.2,42.59,15.1,44.73,15.375,50.7,7.19,99.9,15.4877777777778,40.77,18.0833333333333,49.5072222222222,15.0,44.7,6.0,770.5666666666668,97.6666666666667,3.3333333333333295,48.33333333333329,5.66666666666667,45.95310944132506,45.95310944132506,3.0461387490090237,True,118.88888888888889,78.17559785608573,3.723810486835298
1817,2016-01-24 07:50:00,220,10,17.6,43.19333333333329,16.89,42.8175,18.5,43.7,15.6,46.29,15.345,51.18166666666671,6.0,99.9,15.685,40.1083333333333,18.2,53.525,15.5,48.8266666666667,6.0833333333333295,767.366666666667,95.5,7.0,63.66666666666669,5.41666666666667,49.76405324414373,49.76405324414373,1.1929302354073588,True,56.52777777777778,33.10928222779837,4.937353250290998
1818,2016-01-24 08:00:00,360,0,17.6,43.4666666666667,16.89,42.9,18.463333333333296,43.6333333333333,15.66,46.6233333333333,15.335,51.0972222222222,6.09,99.9,15.645,40.26333333333329,18.1888888888889,53.4194444444444,15.5,48.9,6.1,767.2999999999998,96.0,7.0,64.0,5.5,8.699905534740537,8.699905534740537,2.558452298061217,True,60.138888888888886,48.51290101555635,6.181059158159937
1819,2016-01-24 08:10:00,360,30,17.6,43.6266666666667,16.79,42.933333333333294,18.39,43.433333333333294,16.1666666666667,46.99,15.34,51.01,6.09,99.9,15.605,40.4094444444444,18.1055555555556,53.2166666666667,15.5,48.863333333333294,6.18333333333333,767.3333333333329,95.8333333333333,6.66666666666667,60.0,5.55,30.956541129853576,30.956541129853576,2.558452298061217,True,63.888888888888886,59.94259121026974,4.939911757774987
1820,2016-01-24 08:20:00,590,20,17.6,43.76,16.8566666666667,43.1333333333333,18.29,43.29,16.76,46.53,15.39,51.0,6.09,99.9,15.6,40.6105555555556,18.1,53.0172222222222,15.5,48.79,6.26666666666667,767.366666666667,95.6666666666667,6.3333333333333295,56.0,5.6,26.899158698506653,26.899158698506653,4.801809972421127,True,70.55555555555556,86.11961692556035,6.031662273805042
1821,2016-01-24 08:30:00,850,20,17.6,44.16666666666671,16.9266666666667,43.23,18.23,43.29,17.5233333333333,45.7666666666667,15.39,51.0,6.09,99.9,15.6,40.715,18.0944444444444,52.8216666666667,15.5,48.863333333333294,6.35,767.4,95.5,6.0,52.0,5.65,40.91291311196983,40.91291311196983,7.337779517349722,True,80.83333333333333,125.87440644222733,6.110588231609192
1822,2016-01-24 08:40:00,690,10,17.6666666666667,44.69333333333329,17.0,43.363333333333294,18.323333333333295,44.36,17.9966666666667,45.36,15.39,51.0,6.19,99.9,15.6,40.845,18.033333333333296,52.6366666666667,15.5,48.73,6.43333333333333,767.4333333333329,95.3333333333333,5.66666666666667,48.0,5.7,16.08734535984695,16.08734535984695,5.777182874316741,True,88.88888888888889,144.8900073883686,4.1487409790784975
1823,2016-01-24 08:50:00,800,10,17.79,45.49,17.1333333333333,43.5666666666667,18.5966666666667,45.69333333333329,18.4933333333333,44.9,15.37,51.045,6.19,99.9,15.6,40.9611111111111,18.0,52.535,15.5,48.59,6.51666666666667,767.466666666667,95.1666666666667,5.3333333333333295,44.0,5.75,29.116346838418394,29.116346838418394,6.850093066401915,True,98.47222222222223,167.37963699177732,4.191237299745375
1824,2016-01-24 09:00:00,710,20,17.8566666666667,46.6966666666667,17.2,43.7,18.96,46.7666666666667,18.8266666666667,44.5,15.39,51.1327777777778,6.22666666666667,99.9,15.6,41.045,18.0,52.4277777777778,15.5,48.53,6.6,767.5,95.0,5.0,40.0,5.8,3.54661897290498,3.54661897290498,5.972257454695863,True,106.94444444444444,182.23679757731765,3.3091865285862316
2032,2016-01-25 19:40:00,360,20,20.463333333333296,43.26,19.463333333333296,43.4666666666667,20.5,44.4,18.0,45.2,18.4938888888889,47.2038888888889,8.89,91.46333333333328,18.5,39.5,19.4022222222222,46.21,17.1,48.06,9.6,762.733333333333,77.0,4.0,40.0,5.73333333333333,13.855833932757376,13.855833932757376,2.558452298061217,True,50.0,38.30934133867056,8.092021140730942
2033,2016-01-25 19:50:00,380,10,20.39,43.1266666666667,19.39,43.4,20.4266666666667,44.23,18.066666666666695,45.4,18.4388888888889,47.11166666666671,8.89,91.8633333333333,18.445,39.5,19.39,46.2,17.1,48.0,9.55,762.766666666667,77.5,4.0,40.0,5.76666666666667,39.7035509464331,39.7035509464331,2.7535268784403395,True,54.44444444444444,54.58908957928697,5.963747665780505
2034,2016-01-25 20:00:00,390,20,20.39,43.2666666666667,19.39,43.363333333333294,20.4266666666667,44.23,18.6966666666667,45.6633333333333,18.4694444444444,47.05,8.83,92.3966666666667,18.3844444444444,39.515,19.3177777777778,46.2,17.1,47.863333333333294,9.5,762.7999999999998,78.0,4.0,40.0,5.8,4.55487328581512,4.55487328581512,2.8510641686299008,True,59.166666666666664,67.40146694604523,4.908399599049749
2035,2016-01-25 20:10:00,390,10,20.39,43.4,19.39,43.23,20.3566666666667,44.09,19.2233333333333,45.39,18.5,46.95,8.89,92.99,18.3011111111111,39.59,19.285,46.19388888888889,17.1,47.73,9.55,762.9333333333329,78.1666666666667,4.16666666666667,40.0,5.86666666666667,13.834108877927063,13.834108877927063,2.8510641686299008,True,63.888888888888886,77.85062539764427,4.1889337361826655
2036,2016-01-25 20:20:00,320,0,20.4266666666667,43.363333333333294,19.4266666666667,43.23,20.29,44.09,20.0233333333333,44.83333333333329,18.561111111111096,46.793333333333294,8.8,93.6666666666667,18.255,39.6572222222222,19.245,46.145,17.1,47.6633333333333,9.6,763.0666666666668,78.3333333333333,4.3333333333333295,40.0,5.93333333333333,6.812772911507636,6.812772911507636,2.1683031373029715,True,67.63888888888889,83.47206761538516,3.02330010889292
2055,2016-01-25 23:30:00,370,20,21.2,43.1633333333333,20.7,42.6633333333333,20.6,44.56,19.29,45.1266666666667,18.0,50.8205555555556,10.2266666666667,98.59,17.79,41.845,18.735,47.5211111111111,17.0,47.29,10.3,764.2999999999998,83.0,4.5,28.0,7.5,29.73795352736488,29.73795352736488,2.6559895882507782,True,80.13888888888889,89.63923084113476,3.2336412125715834
2182,2016-01-26 20:40:00,540,10,19.6,45.0,18.79,44.7,20.29,43.9,18.6,46.06,17.4877777777778,52.2811111111111,9.39,88.3666666666667,17.5055555555556,42.20888888888889,18.0166666666667,48.715,17.1,47.5,9.4,760.0,83.3333333333333,8.33333333333333,29.3333333333333,6.66666666666667,38.07620883453637,38.07620883453637,4.314123521473321,True,46.52777777777778,59.88627066958209,8.240156161082686
2183,2016-01-26 20:50:00,610,10,19.6,46.033333333333296,18.79,44.895,20.29,43.9,18.533333333333296,46.0,17.4877777777778,52.1877777777778,9.3675,90.1925,17.5,42.3205555555556,18.0,48.775,17.1,47.5,9.35,760.0,84.6666666666667,8.16666666666667,26.666666666666696,6.8333333333333295,7.636107376310974,7.636107376310974,4.996884552800251,True,54.72222222222222,89.33198443379314,6.215889877486292
2196,2016-01-26 23:00:00,390,40,21.0,47.0633333333333,20.533333333333296,45.6333333333333,20.533333333333296,45.59,18.5,46.43,17.8055555555556,64.7755555555556,9.463333333333328,92.93333333333328,18.8138888888889,45.4983333333333,17.89,49.363333333333294,17.1,47.6633333333333,9.7,759.4,83.0,9.0,40.0,6.9,11.082736938260496,11.082736938260496,2.8510641686299008,True,65.69444444444444,101.81212176217103,3.1853334351789675
2260,2016-01-27 09:40:00,390,0,19.79,45.9,19.1,45.2,19.89,45.0,18.79,46.79,17.6,55.59,9.63,98.26333333333329,18.0,45.4,17.73,50.1572222222222,17.2,49.0,9.733333333333329,757.366666666667,89.6666666666667,10.0,38.33333333333329,8.099999999999998,46.925138682127,46.925138682127,2.8510641686299008,True,75.27777777777777,95.91622257334058,3.2812199415127683
2600,2016-01-29 18:20:00,110,10,19.066666666666695,45.73,18.76,44.73,19.1666666666667,43.76,16.7,45.7,16.6055555555556,50.6755555555556,8.8,85.3666666666667,16.79,41.59,17.5277777777778,50.363333333333294,16.1333333333333,45.29,8.86666666666667,762.233333333333,83.3333333333333,9.33333333333333,40.0,6.16666666666667,31.677085312549025,31.677085312549025,0.12002004332218431,True,41.388888888888886,16.64082503672654,4.123059461275832
2697,2016-01-30 10:30:00,100,0,19.1,46.2,18.8566666666667,45.2,19.6666666666667,44.6633333333333,16.39,47.59,17.7155555555556,71.8172222222222,8.39,99.9,16.79,43.9,18.24,54.39,16.4633333333333,49.06,8.5,752.5,92.0,11.0,42.5,7.2,16.812674037646502,16.812674037646502,0.022482753132623014,True,43.05555555555556,13.803335878588284,4.125411780552018
2704,2016-01-30 11:40:00,180,10,19.79,46.76,19.5,45.42,19.9266666666667,45.0,16.4266666666667,47.9266666666667,18.28,53.4772222222222,8.5,99.9,16.8233333333333,44.3266666666667,18.225,54.6311111111111,16.39,48.9666666666667,8.56666666666667,751.9333333333329,92.0,11.0,60.33333333333329,7.3333333333333295,26.35847406927496,26.35847406927496,0.8027810746491134,True,43.611111111111114,20.300943956096663,6.7183520718961125
2707,2016-01-30 12:10:00,200,10,19.89,47.4725,19.5,45.4,20.0,45.2,16.5,48.29,20.296111111111095,84.5833333333333,8.56666666666667,99.9,16.8455555555556,44.4811111111111,18.3066666666667,55.1672222222222,16.39,48.79,8.3,751.966666666667,91.3333333333333,10.6666666666667,51.83333333333329,7.0,44.180003029759966,44.180003029759966,0.997855655028236,True,46.94444444444444,28.415374180675936,5.3863642471279505
2713,2016-01-30 13:10:00,220,0,20.0,46.223333333333294,19.5,45.1633333333333,19.89,45.2,16.5,48.06,18.5833333333333,86.25055555555558,6.65666666666667,99.9,16.8122222222222,43.4616666666667,18.851111111111095,54.0305555555556,16.39,48.433333333333294,6.73333333333333,752.6666666666669,88.3333333333333,8.16666666666667,24.166666666666696,4.98333333333333,29.148375312797725,29.148375312797725,1.1929302354073588,True,51.94444444444444,35.66822426505402,4.711632244619706
2714,2016-01-30 13:20:00,430,10,20.0,46.03,19.5,45.09,19.89,45.2,16.5,48.06,18.511111111111095,86.0861111111111,6.53,99.9,16.79,43.2144444444444,18.89,53.5944444444444,16.39,48.2,6.66666666666667,752.533333333333,88.6666666666667,7.3333333333333295,27.3333333333333,4.96666666666667,10.171743738465011,10.171743738465011,3.241213329388146,True,57.5,56.98406003955415,6.536915757519521
2715,2016-01-30 13:30:00,400,0,20.0,45.7966666666667,19.5,44.723333333333294,19.89,45.2,16.9566666666667,48.9233333333333,18.445,85.8616666666667,6.46666666666667,99.9,16.8122222222222,43.0994444444444,18.9816666666667,53.1594444444444,16.39,47.9666666666667,6.6,752.4,89.0,6.5,30.5,4.95,28.987615928053852,28.987615928053852,2.948601458819462,True,62.77777777777778,69.65149103531697,4.841565014756581
2716,2016-01-30 13:40:00,410,10,20.0,45.463333333333296,19.5,44.53,19.89,45.095,17.6233333333333,48.1966666666667,18.3288888888889,84.98722222222221,6.4,99.9,16.8066666666667,42.9666666666667,19.0722222222222,52.8277777777778,16.39,47.8266666666667,6.53333333333333,752.266666666667,89.3333333333333,5.66666666666667,33.66666666666669,4.93333333333333,29.532397014554586,29.532397014554586,3.0461387490090237,True,68.19444444444444,80.58459624394506,4.241574339106253
2717,2016-01-30 13:50:00,420,10,19.9266666666667,45.29,19.5,44.363333333333294,19.89,45.06,18.366666666666696,47.2333333333333,18.275,83.64777777777779,6.4,99.9,16.8011111111111,42.8138888888889,19.116666666666696,52.6083333333333,16.39,47.6633333333333,6.46666666666667,752.1333333333331,89.6666666666667,4.8333333333333295,36.83333333333329,4.91666666666667,48.859333177097135,48.859333177097135,3.143676039198585,True,73.33333333333333,90.58495351225201,3.8269784685574573
2718,2016-01-30 14:00:00,420,0,20.0,45.1566666666667,19.5,44.24,19.9266666666667,45.2566666666667,18.9,46.6333333333333,18.21,81.92777777777779,6.46666666666667,99.9,16.8066666666667,42.79,19.2,52.4822222222222,16.39,47.59,6.4,752.0,90.0,4.0,40.0,4.9,10.376909235492349,10.376909235492349,3.143676039198585,True,78.61111111111111,99.2692391762691,3.43901989903132
2722,2016-01-30 14:40:00,440,0,20.1666666666667,45.23,19.89,43.9,20.066666666666695,45.7966666666667,19.323333333333295,46.26,17.9816666666667,75.74555555555558,6.6233333333333295,99.9,16.8066666666667,42.808333333333294,19.445,52.0,16.39,47.29,6.46666666666667,751.7999999999998,93.3333333333333,4.66666666666667,32.66666666666669,5.43333333333333,4.7873820760287344,4.7873820760287344,3.3387506195777075,True,87.77777777777777,108.03262707766567,3.260331917773381
2734,2016-01-30 16:40:00,510,10,21.0,43.2966666666667,20.6,42.363333333333294,20.29,44.4666666666667,18.79,45.4,17.7,60.2105555555556,5.763333333333329,99.9,16.8788888888889,41.2955555555556,19.9877777777778,49.655,16.39,46.26,6.1,752.466666666667,80.6666666666667,6.0,40.0,2.9666666666666694,3.9967758930288255,3.9967758930288255,4.021511650904636,True,115.0,124.53858500452583,3.1717077882781903
2736,2016-01-30 17:00:00,670,20,21.0,43.1566666666667,20.6,42.06,20.53,45.63,18.79,45.5,17.6777777777778,59.30611111111111,5.5,99.9,16.8622222222222,40.9533333333333,20.088888888888896,49.47,16.29,45.9666666666667,6.0,752.5,80.0,6.0,40.0,2.7,22.006419987883415,22.006419987883415,5.582108293937618,True,129.30555555555554,145.1985177133906,3.723828954726169
2737,2016-01-30 17:10:00,660,20,21.0,42.9566666666667,20.6,41.8975,20.9266666666667,46.8966666666667,18.996666666666705,45.83333333333329,17.7,58.9294444444444,5.33,99.9,16.8788888888889,40.8155555555556,20.088888888888896,49.3694444444444,16.29,45.8266666666667,5.9,752.616666666667,80.0,5.8333333333333295,40.0,2.61666666666667,35.57291163597256,35.57291163597256,5.484571003748057,True,137.77777777777777,157.75915162599173,3.310249940113034
2826,2016-01-31 08:00:00,190,10,20.0,42.79,19.1,42.5,20.79,44.56,17.73,43.8266666666667,17.5222222222222,54.3177777777778,4.3,99.69,17.0333333333333,39.9822222222222,19.755,53.2466666666667,16.89,50.0,4.8,754.2,94.0,4.0,27.0,3.9,37.42199103580788,37.42199103580788,0.9003183648386748,True,54.861111111111114,27.47562584636448,4.918500843057965
2827,2016-01-31 08:10:00,150,40,19.963333333333296,42.863333333333294,19.0,42.4666666666667,20.7,44.56,17.73,43.933333333333294,17.5,54.12,4.36666666666667,99.69,17.0,39.8816666666667,19.715,52.9144444444444,16.89,49.9666666666667,4.8333333333333295,754.216666666667,93.6666666666667,4.0,29.166666666666696,3.8833333333333298,47.62592283077537,47.62592283077537,0.5101692040804295,True,55.69444444444444,29.398974250999196,3.207783875396617
2828,2016-01-31 08:20:00,350,40,19.89,42.93,19.0,42.4,20.7,44.433333333333294,17.9966666666667,44.06,17.5222222222222,53.8983333333333,4.5,99.8,17.0,39.79,19.6888888888889,52.5172222222222,16.89,49.8266666666667,4.86666666666667,754.233333333333,93.3333333333333,4.0,31.3333333333333,3.86666666666667,18.130728392861784,18.130728392861784,2.4609150078716557,True,59.166666666666664,45.214667942859606,6.432278430107598
2834,2016-01-31 09:20:00,360,30,20.2,43.53,19.4725,42.195,20.5,43.8266666666667,18.7,43.2,17.5,52.9983333333333,5.1233333333333295,99.9,17.0,39.7,19.5,51.1794444444444,16.89,48.463333333333296,5.16666666666667,754.2,92.3333333333333,4.3333333333333295,36.0,4.0,43.09366778470576,43.09366778470576,2.558452298061217,True,60.416666666666664,56.329951005496596,5.318366659046098
2835,2016-01-31 09:30:00,440,40,20.29,43.19333333333329,19.566666666666695,41.963333333333296,20.5,43.9,18.7633333333333,43.463333333333296,17.5,52.845,5.19,99.9,16.9755555555556,39.7,19.511111111111095,51.0494444444444,16.79,48.1333333333333,5.25,754.15,92.5,4.5,34.0,4.1,27.84428350860253,27.84428350860253,3.3387506195777075,True,65.27777777777777,71.87571868049181,5.213474440345703
2836,2016-01-31 09:40:00,440,30,20.3566666666667,42.933333333333294,19.73,41.863333333333294,20.5,44.0,19.2233333333333,43.53,17.5,52.728888888888896,5.3,99.9,16.9755555555556,39.7,19.511111111111095,50.9111111111111,16.79,47.8,5.3333333333333295,754.1,92.6666666666667,4.66666666666667,32.0,4.2,45.09599335724488,45.09599335724488,3.3387506195777075,True,70.13888888888889,84.32821617832562,4.385971005588214
2837,2016-01-31 09:50:00,450,30,20.5,42.6633333333333,19.79,41.6566666666667,20.4266666666667,43.86,20.0233333333333,43.33333333333329,17.5,52.6266666666667,5.43333333333333,99.9,16.9205555555556,39.7,19.5,50.9,16.79,47.56,5.41666666666667,754.0499999999998,92.8333333333333,4.8333333333333295,30.0,4.3,47.51629849197343,47.51629849197343,3.4362879097672687,True,75.13888888888889,95.4602351480586,3.9268823351388398
2838,2016-01-31 10:00:00,440,30,20.5,42.59,19.89,41.6333333333333,20.5,43.6633333333333,20.623333333333296,43.0666666666667,17.5,52.5094444444444,5.56,99.9,16.9205555555556,39.7,19.4205555555556,50.8205555555556,16.79,47.433333333333294,5.5,754.0,93.0,5.0,28.0,4.4,45.00841611297801,45.00841611297801,3.3387506195777075,True,80.0,104.69270929860225,3.4386348620820946
